PROLIFIC_PID,condition,set_size,delay,n_valid_trials,n_hit_trials,n_fa_trials,hit_rate,fa_rate,hit_rate_corrected,fa_rate_corrected,d_prime,criterion,mean_rt,rt_sd
651d64f5eb4ac4993ecc5abd,SS3_D1,3,1,27,11,1,0.7857142857142857,0.07692307692307693,0.7857142857142857,0.07692307692307693,2.2177154800162215,0.3172191322647363,1.270025925925926,0.5263397357020628
62861bcc5f0edf6340c914df,SS5_D3,5,3,28,13,0,0.9285714285714286,0.0,0.9285714285714286,0.03571428571428571,3.267976883424713,0.1687546490268339,1.1411499999999999,0.2664202507318091
62861bcc5f0edf6340c914df,SS5_D1,5,1,27,13,1,0.9285714285714286,0.07692307692307693,0.9285714285714286,0.07692307692307693,2.89131066495837,-0.01957846020633769,1.0625703703703704,0.2552639370335292
62861bcc5f0edf6340c914df,SS3_D3,3,3,27,13,0,1.0,0.0,0.9615384615384616,0.03571428571428571,3.571568129257897,0.016959026110242026,0.9663814814814814,0.2029296620033595
62861bcc5f0edf6340c914df,SS3_D1,3,1,27,13,1,1.0,0.07142857142857142,0.9615384615384616,0.07142857142857142,3.234058831204229,-0.15179562291659188,0.8988444444444444,0.18784149687627053
6721aeda53346fd7b593efd7,SS5_D3,5,3,27,9,2,0.6923076923076923,0.14285714285714285,0.6923076923076923,0.14285714285714285,1.569972747251497,0.2825841502523931,1.501059259259259,0.38987904461537737
6721aeda53346fd7b593efd7,SS5_D1,5,1,28,11,1,0.7857142857142857,0.07142857142857142,0.7857142857142857,0.07142857142857142,2.256872400428897,0.336797592471074,1.4629071428571427,0.3392624221133267
6721aeda53346fd7b593efd7,SS3_D3,3,3,27,13,0,1.0,0.0,0.9615384615384616,0.03571428571428571,3.571568129257897,0.016959026110242026,1.2122925925925925,0.30268599739654795
6721aeda53346fd7b593efd7,SS3_D1,3,1,27,10,0,0.7692307692307693,0.0,0.7692307692307693,0.03571428571428571,2.53905900811532,0.5332135866815304,1.2783666666666667,0.2911792905252179
664f408259a7d76b52e2ae25,SS5_D3,5,3,27,11,3,0.8461538461538461,0.21428571428571427,0.8461538461538461,0.21428571428571427,1.811714840529576,-0.11421881252141342,1.1780370370370372,0.4260272916033469
664f408259a7d76b52e2ae25,SS5_D1,5,1,28,13,4,0.9285714285714286,0.2857142857142857,0.9285714285714286,0.2857142857142857,2.031182614618386,-0.4496424853763297,1.1259035714285714,0.2858252580422532
664f408259a7d76b52e2ae25,SS3_D3,3,3,28,13,1,0.9285714285714286,0.07142857142857142,0.9285714285714286,0.07142857142857142,2.930467585371045,-0.0,1.0147892857142857,0.317294484479249
664f408259a7d76b52e2ae25,SS3_D1,3,1,26,13,0,1.0,0.0,0.9615384615384616,0.038461538461538464,3.5376500770374126,-0.0,0.9681538461538461,0.17868801242561122
6699571ba83beb19c5acbfef,SS5_D3,5,3,27,4,5,0.2857142857142857,0.38461538461538464,0.2857142857142857,0.38461538461538464,-0.27256758981166984,0.4296650270270282,1.208925925925926,0.39180508556069693
6699571ba83beb19c5acbfef,SS5_D1,5,1,27,7,1,0.5,0.07692307692307693,0.5,0.07692307692307693,1.4260768722728472,0.7130384361364236,1.016259259259259,0.20021615100312742
6699571ba83beb19c5acbfef,SS3_D3,3,3,26,11,0,0.8461538461538461,0.0,0.8461538461538461,0.038461538461538464,2.7889012713049075,0.37437440286625245,1.2065,0.3764449760589189
6699571ba83beb19c5acbfef,SS3_D1,3,1,26,8,0,0.6666666666666666,0.0,0.6666666666666666,0.03571428571428571,2.2334703900346478,0.6860078957218665,1.1257692307692309,0.4216925237840773
669adbdb7e97d6e53cb2d924,SS5_D3,5,3,28,12,0,0.8571428571428571,0.0,0.8571428571428571,0.03571428571428571,2.8703136146173316,0.36758628343052446,1.186785714285714,0.5193896244733639
669adbdb7e97d6e53cb2d924,SS5_D1,5,1,26,8,1,0.6153846153846154,0.07692307692307693,0.6153846153846154,0.07692307692307693,1.7194581043940407,0.5663478200758268,1.052769230769231,0.2892452672307442
669adbdb7e97d6e53cb2d924,SS3_D3,3,3,27,12,0,0.8571428571428571,0.0,0.8571428571428571,0.038461538461538464,2.8363955623968478,0.35062725732028244,0.9806666666666667,0.45065115282051765
669adbdb7e97d6e53cb2d924,SS3_D1,3,1,28,12,2,0.8571428571428571,0.14285714285714285,0.8571428571428571,0.14285714285714285,2.1351410477562833,1.1102230246251565e-16,0.8581428571428572,0.27755636254918453
67343fb98c1f4f89ea821878,SS5_D3,5,3,26,6,5,0.46153846153846156,0.38461538461538464,0.46153846153846156,0.38461538461538464,0.1968226168315542,0.19496992370541616,1.6648769230769234,1.0699108117250493
67343fb98c1f4f89ea821878,SS5_D1,5,1,27,6,3,0.42857142857142855,0.23076923076923078,0.42857142857142855,0.23076923076923078,0.5563035475834245,0.4581641435844173,1.2693185185185185,0.5694784652084592
67343fb98c1f4f89ea821878,SS3_D3,3,3,27,9,1,0.6428571428571429,0.07692307692307693,0.6428571428571429,0.07692307692307693,1.792183229073417,0.5299852577361387,1.184388888888889,0.6762424925409144
67343fb98c1f4f89ea821878,SS3_D1,3,1,26,8,4,0.6153846153846154,0.3076923076923077,0.6153846153846154,0.3076923076923077,0.7957834554945489,0.10451049562608103,1.291019230769231,0.7989890792841818
676fac81dc17021dfb5fad67,SS5_D3,5,3,28,5,2,0.35714285714285715,0.14285714285714285,0.35714285714285715,0.14285714285714285,0.7014641670775721,0.7168384403393556,1.8732999999999997,0.6315808021382772
676fac81dc17021dfb5fad67,SS5_D1,5,1,27,5,2,0.38461538461538464,0.14285714285714285,0.38461538461538464,0.14285714285714285,0.7741892917569484,0.6804758779996675,1.6804888888888891,0.4992063164767213
676fac81dc17021dfb5fad67,SS3_D3,3,3,27,12,0,0.9230769230769231,0.0,0.9230769230769231,0.03571428571428571,3.2288199630120378,0.1883331092331716,1.5064148148148149,0.3911666797038588
676fac81dc17021dfb5fad67,SS3_D1,3,1,26,10,0,0.8333333333333334,0.0,0.8333333333333334,0.03571428571428571,2.7701646568408913,0.4176607623187446,1.456607692307692,0.3738239124754615
612039d9400fae9545b3c5a8,SS5_D3,5,3,57,21,8,0.7777777777777778,0.26666666666666666,0.7777777777777778,0.26666666666666666,1.3876353969964748,-0.07089197528814967,1.238359649122807,0.3756258138666292
612039d9400fae9545b3c5a8,SS5_D1,5,1,55,23,5,0.8214285714285714,0.18518518518518517,0.8214285714285714,0.18518518518518517,1.8166027952519683,-0.012521578742394734,1.0988072727818183,0.3970941249551421
612039d9400fae9545b3c5a8,SS3_D3,3,3,51,24,4,0.96,0.15384615384615385,0.96,0.15384615384615385,2.770762304038371,-0.3653049192329839,0.963339215764706,0.2619849966025655
612039d9400fae9545b3c5a8,SS3_D1,3,1,53,24,1,0.8888888888888888,0.038461538461538464,0.8888888888888888,0.038461538461538464,2.9894653873660557,0.27409234483567835,0.9109056604150945,0.30182174768719877
6110b58d7063061e373e2fbc,SS5_D3,5,3,27,8,4,0.5714285714285714,0.3076923076923077,0.5714285714285714,0.3076923076923077,0.6824145931660605,0.16119492679032527,1.3708666666666665,0.4193441133301091
6110b58d7063061e373e2fbc,SS5_D1,5,1,26,5,0,0.35714285714285715,0.0,0.35714285714285715,0.041666666666666664,1.3655580393216757,1.0488853764614074,1.217226923076923,0.3238326883533437
6110b58d7063061e373e2fbc,SS3_D3,3,3,27,12,4,0.9230769230769231,0.2857142857142857,0.9230769230769231,0.2857142857142857,1.9920256942057102,-0.43006402516999204,1.496196296296296,0.7080551279501648
6110b58d7063061e373e2fbc,SS3_D1,3,1,27,6,1,0.42857142857142855,0.07692307692307693,0.42857142857142855,0.07692307692307693,1.246064502480142,0.8030446210327762,1.3045444444444443,0.36265115928855557
67358110193306101974db30,SS5_D3,5,3,28,7,1,0.5,0.07142857142857142,0.5,0.07142857142857142,1.4652337926855226,0.7326168963427613,1.5712178571428568,0.5192182450238131
67358110193306101974db30,SS5_D1,5,1,26,7,2,0.5833333333333334,0.14285714285714285,0.5833333333333334,0.14285714285714285,1.2779989181260665,0.4285710648151084,1.249773076923077,0.33586283338016704
67358110193306101974db30,SS3_D3,3,3,27,13,0,0.9285714285714286,0.0,0.9285714285714286,0.038461538461538464,3.234058831204229,0.15179562291659188,1.4718888888888892,0.49592383668752177
67358110193306101974db30,SS3_D1,3,1,27,11,1,0.8461538461538461,0.07142857142857142,0.8461538461538461,0.07142857142857142,2.485310025471724,0.22257877994966058,1.2784666666666666,0.3279168668099608
60fdc934e81b93f92f561d76,SS5_D3,5,3,27,10,2,0.7142857142857143,0.15384615384615385,0.7142857142857143,0.15384615384615385,1.5860250547190646,0.22706370542666915,1.2050666666666667,0.5122864237904418
60fdc934e81b93f92f561d76,SS5_D1,5,1,28,9,1,0.6428571428571429,0.07142857142857142,0.6428571428571429,0.07142857142857142,1.8313401494860924,0.5495637179424764,1.2055035714285711,0.5239225900427876
60fdc934e81b93f92f561d76,SS3_D3,3,3,27,11,1,0.8461538461538461,0.07142857142857142,0.8461538461538461,0.07142857142857142,2.485310025471724,0.22257877994966058,1.172659259259259,0.574640775588246
60fdc934e81b93f92f561d76,SS3_D1,3,1,27,12,0,0.8571428571428571,0.0,0.8571428571428571,0.038461538461538464,2.8363955623968478,0.35062725732028244,0.9101111111111111,0.26771622940565165
67147a6a2c208253099ab82b,SS5_D3,5,3,27,9,6,0.6428571428571429,0.46153846153846156,0.6428571428571429,0.46153846153846156,0.46266497209020885,-0.13477387075546537,0.9458518518518518,0.24344032971357507
67147a6a2c208253099ab82b,SS5_D1,5,1,27,7,2,0.5,0.15384615384615385,0.5,0.15384615384615385,1.0200762327862014,0.5100381163931007,0.9219888888888889,0.2643774797422651
67147a6a2c208253099ab82b,SS3_D3,3,3,28,11,2,0.7857142857142857,0.14285714285714285,0.7857142857142857,0.14285714285714285,1.8592091316215162,0.13796595806738354,1.019164285714286,0.33294033189623423
67147a6a2c208253099ab82b,SS3_D1,3,1,28,5,2,0.35714285714285715,0.14285714285714285,0.35714285714285715,0.14285714285714285,0.7014641670775721,0.7168384403393556,0.9341214285714287,0.28239833091147565
6655fd511b6c8d1fd05de12d,SS5_D3,5,3,27,9,4,0.6923076923076923,0.2857142857142857,0.6923076923076923,0.2857142857142857,1.0683510453062186,0.03177329927975381,2.171411111111111,0.9028069924635197
6655fd511b6c8d1fd05de12d,SS5_D1,5,1,28,8,3,0.5714285714285714,0.21428571428571427,0.5714285714285714,0.21428571428571427,0.9716509775360795,0.3058131189753348,2.520110714285714,1.1697508510724222
6655fd511b6c8d1fd05de12d,SS3_D3,3,3,27,11,0,0.8461538461538461,0.0,0.8461538461538461,0.03571428571428571,2.8228193235253918,0.3913334289764945,2.166859259259259,1.0786829020969757
6655fd511b6c8d1fd05de12d,SS3_D1,3,1,27,10,1,0.7692307692307693,0.07142857142857142,0.7692307692307693,0.07142857142857142,2.201549710061652,0.36445893765469645,1.931588888888889,0.9051469363646194
5e968e6744b6d010b16540a4,SS5_D3,5,3,28,9,1,0.6428571428571429,0.07142857142857142,0.6428571428571429,0.07142857142857142,1.8313401494860924,0.5495637179424764,1.655285714285714,0.5820731058287271
5e968e6744b6d010b16540a4,SS5_D1,5,1,27,7,2,0.5384615384615384,0.14285714285714285,0.5384615384615384,0.14285714285714285,1.1641291391677808,0.4855059542942513,1.3255925925925927,0.4292315368780726
5e968e6744b6d010b16540a4,SS3_D3,3,3,26,11,0,0.9166666666666666,0.0,0.9166666666666666,0.03571428571428571,3.1857372178398284,0.20987448181927604,1.339423076923077,0.31664783884649184
5e968e6744b6d010b16540a4,SS3_D1,3,1,27,13,0,1.0,0.0,0.9615384615384616,0.03571428571428571,3.571568129257897,0.016959026110242026,1.224185185185185,0.4308233652899667
6612a3d099bbffc5cc1eebff,SS5_D3,5,3,27,7,4,0.5384615384615384,0.2857142857142857,0.5384615384615384,0.2857142857142857,0.6625074372225022,0.23469510332161203,1.0699962962962961,0.4959791733232055
6612a3d099bbffc5cc1eebff,SS5_D1,5,1,27,6,4,0.42857142857142855,0.3076923076923077,0.42857142857142855,0.3076923076923077,0.3223898535806504,0.3412072965830303,0.9579333333333333,0.23482537538153095
6612a3d099bbffc5cc1eebff,SS3_D3,3,3,27,8,3,0.6153846153846154,0.21428571428571427,0.6153846153846154,0.21428571428571427,1.085019839864568,0.24912868781109057,0.880774074074074,0.1553708828097183
6612a3d099bbffc5cc1eebff,SS3_D1,3,1,27,4,2,0.3076923076923077,0.14285714285714285,0.3076923076923077,0.14285714285714285,0.5651683005047862,0.7849863736257485,0.8206629629629627,0.1817148826472355
673a37f0ad04c995c8322ca6,SS5_D3,5,3,28,13,1,0.9285714285714286,0.07142857142857142,0.9285714285714286,0.07142857142857142,2.930467585371045,-0.0,2.0095392857142858,1.317559197444214
673a37f0ad04c995c8322ca6,SS5_D1,5,1,27,11,0,0.8461538461538461,0.0,0.8461538461538461,0.03571428571428571,2.8228193235253918,0.3913334289764945,1.3930814814814814,1.00527053153216
673a37f0ad04c995c8322ca6,SS3_D3,3,3,26,12,1,1.0,0.07142857142857142,0.9583333333333334,0.07142857142857142,3.1968981888077677,-0.13321530171836138,1.3310846153846152,0.5619560913041571
673a37f0ad04c995c8322ca6,SS3_D1,3,1,27,13,1,1.0,0.07142857142857142,0.9615384615384616,0.07142857142857142,3.234058831204229,-0.15179562291659188,1.0271518518518516,0.6868023281681623
66f8367b5310ebb97346b93c,SS5_D3,5,3,27,4,2,0.3076923076923077,0.14285714285714285,0.3076923076923077,0.14285714285714285,0.5651683005047862,0.7849863736257485,1.0702925925925924,0.3916764107171259
66f8367b5310ebb97346b93c,SS5_D1,5,1,28,8,2,0.5714285714285714,0.14285714285714285,0.5714285714285714,0.14285714285714285,1.2475828936708466,0.44377907704271835,0.8869821428571429,0.24363368838023325
66f8367b5310ebb97346b93c,SS3_D3,3,3,26,10,2,0.8333333333333334,0.14285714285714285,0.8333333333333334,0.14285714285714285,2.034992089979843,0.05007447888822025,0.9319461538461538,0.25608543141814094
66f8367b5310ebb97346b93c,SS3_D1,3,1,28,10,1,0.7142857142857143,0.07142857142857142,0.7142857142857143,0.07142857142857142,2.031182614618386,0.4496424853763297,0.8244642857142858,0.24050026752011872
610341bbc7f7114aea9a2cea,SS5_D3,5,3,27,12,7,0.8571428571428571,0.5384615384615384,0.8571428571428571,0.5384615384615384,0.9710119085885024,-0.5820645695838903,1.006125925925926,0.16620088538270275
610341bbc7f7114aea9a2cea,SS5_D1,5,1,27,5,6,0.35714285714285715,0.46153846153846156,0.35714285714285715,0.46153846153846156,-0.2695477415109305,0.23133248604510437,1.2464407407407407,0.44503372755440535
610341bbc7f7114aea9a2cea,SS3_D3,3,3,27,10,4,0.7692307692307693,0.2857142857142857,0.7692307692307693,0.2857142857142857,1.3022647393089928,-0.08518354772163328,1.0353666666666668,0.2815697317648931
610341bbc7f7114aea9a2cea,SS3_D1,3,1,26,9,5,0.6923076923076923,0.38461538461538464,0.6923076923076923,0.38461538461538464,0.7957834554945488,-0.10451049562608111,1.1358653846153848,0.4063151800681907
671eff2e0b8f048504452726,SS5_D3,5,3,27,8,4,0.5714285714285714,0.3076923076923077,0.5714285714285714,0.3076923076923077,0.6824145931660605,0.16119492679032527,2.0508111111111114,0.7390751160602602
671eff2e0b8f048504452726,SS5_D1,5,1,26,8,5,0.6666666666666666,0.35714285714285715,0.6666666666666666,0.35714285714285715,0.7968336560960271,-0.032310471247443906,1.6937423076923077,0.4518053732952515
671eff2e0b8f048504452726,SS3_D3,3,3,27,12,1,0.9230769230769231,0.07142857142857142,0.9230769230769231,0.07142857142857142,2.89131066495837,0.01957846020633769,1.7576222222222226,0.47911922743985563
671eff2e0b8f048504452726,SS3_D1,3,1,27,13,1,1.0,0.07142857142857142,0.9615384615384616,0.07142857142857142,3.234058831204229,-0.15179562291659188,1.6460666666666668,0.39187150072048244
673e759016f888e8212c0c1f,SS5_D3,5,3,27,8,5,0.5714285714285714,0.38461538461538464,0.5714285714285714,0.38461538461538464,0.47339360191389823,0.05668443116424415,1.5365259259259259,1.0337813373885039
673e759016f888e8212c0c1f,SS5_D1,5,1,27,6,1,0.46153846153846156,0.07142857142857142,0.46153846153846156,0.07142857142857142,1.3686751773958834,0.7808962039875809,1.7471037037037038,0.8094960509627066
673e759016f888e8212c0c1f,SS3_D3,3,3,27,12,1,0.8571428571428571,0.07692307692307693,0.8571428571428571,0.07692307692307693,2.4936473961509886,0.17925317419735287,1.6557925925925927,0.7652302714899342
673e759016f888e8212c0c1f,SS3_D1,3,1,28,10,1,0.7142857142857143,0.07142857142857142,0.7142857142857143,0.07142857142857142,2.031182614618386,0.4496424853763297,2.0507464285714283,1.3359399572009334
6646abc0720d1baaa7e0af4c,SS5_D3,5,3,27,6,4,0.42857142857142855,0.3076923076923077,0.42857142857142855,0.3076923076923077,0.3223898535806504,0.3412072965830303,0.9949111111111111,0.2600517542178765
6646abc0720d1baaa7e0af4c,SS5_D1,5,1,27,9,1,0.6923076923076923,0.07142857142857142,0.6923076923076923,0.07142857142857142,1.967636016058878,0.48141578465608353,1.0619592592592593,0.3201438646071232
6646abc0720d1baaa7e0af4c,SS3_D3,3,3,28,6,4,0.42857142857142855,0.2857142857142857,0.42857142857142855,0.2857142857142857,0.38593645214015804,0.3729805958627841,1.0480821428571427,0.27098736071874674
6646abc0720d1baaa7e0af4c,SS3_D1,3,1,27,5,3,0.38461538461538464,0.21428571428571427,0.38461538461538464,0.21428571428571427,0.4982573756221813,0.5425099199322839,0.9316259259259262,0.2441800149205698
67851f4cba98f2087f182764,SS5_D3,5,3,26,7,2,0.5384615384615384,0.15384615384615385,0.5384615384615384,0.15384615384615385,1.1166348480758406,0.4617588087482812,1.867376923076923,0.44434676846597393
67851f4cba98f2087f182764,SS5_D1,5,1,27,4,3,0.3076923076923077,0.21428571428571427,0.3076923076923077,0.21428571428571427,0.2892363843700191,0.647020415558365,1.6394185185185184,0.23323725299003195
67851f4cba98f2087f182764,SS3_D3,3,3,27,8,1,0.6153846153846154,0.07142857142857142,0.6153846153846154,0.07142857142857142,1.758615024806716,0.5859262802821645,2.0576037037037036,0.7315071951281248
67851f4cba98f2087f182764,SS3_D1,3,1,28,12,0,0.8571428571428571,0.0,0.8571428571428571,0.03571428571428571,2.8703136146173316,0.36758628343052446,1.9349571428571426,0.5887578357918892
664ba1d1d71301161344e2a5,SS5_D3,5,3,26,8,3,0.6153846153846154,0.23076923076923078,0.6153846153846154,0.23076923076923078,1.029697149497323,0.22146734262746806,0.9122846153846154,0.3806552694418483
664ba1d1d71301161344e2a5,SS5_D1,5,1,27,11,2,0.7857142857142857,0.15384615384615385,0.7857142857142857,0.15384615384615385,1.811714840529576,0.11421881252141342,1.0998999999999999,0.2822849242548005
664ba1d1d71301161344e2a5,SS3_D3,3,3,27,11,1,0.8461538461538461,0.07142857142857142,0.8461538461538461,0.07142857142857142,2.485310025471724,0.22257877994966058,1.1110703703703704,0.3315036185146688
664ba1d1d71301161344e2a5,SS3_D1,3,1,27,11,2,0.8461538461538461,0.14285714285714285,0.8461538461538461,0.14285714285714285,2.087646756664343,0.023747145545970128,1.0649148148148149,0.438809465138523
6668d4917e343a318af11adf,SS5_D3,5,3,27,6,1,0.46153846153846156,0.07142857142857142,0.46153846153846156,0.07142857142857142,1.3686751773958834,0.7808962039875809,1.2093703703703704,0.4505472866968101
6668d4917e343a318af11adf,SS5_D1,5,1,27,6,2,0.46153846153846156,0.14285714285714285,0.46153846153846156,0.14285714285714285,0.9710119085885026,0.5820645695838904,1.177851851851852,0.37244562883560123
6668d4917e343a318af11adf,SS3_D3,3,3,27,11,1,0.8461538461538461,0.07142857142857142,0.8461538461538461,0.07142857142857142,2.485310025471724,0.22257877994966058,1.1118518518518516,0.4201945248886981
6668d4917e343a318af11adf,SS3_D1,3,1,26,10,0,0.7692307692307693,0.0,0.7692307692307693,0.038461538461538464,2.505140955894836,0.5162545605712883,1.127846153846154,0.409114721544722
65fa95fafeda35caf378b6f9,SS5_D3,5,3,26,11,4,0.8461538461538461,0.3076923076923077,0.8461538461538461,0.3076923076923077,1.5224784561595568,-0.25883700470642296,1.3574692307692307,0.40004310544663135
65fa95fafeda35caf378b6f9,SS5_D1,5,1,27,11,1,0.8461538461538461,0.07142857142857142,0.8461538461538461,0.07142857142857142,2.485310025471724,0.22257877994966058,1.248525925925926,0.4213688468209593
65fa95fafeda35caf378b6f9,SS3_D3,3,3,28,13,3,0.9285714285714286,0.21428571428571427,0.9285714285714286,0.21428571428571427,2.256872400428897,-0.336797592471074,1.3151071428571428,0.48594481086472074
65fa95fafeda35caf378b6f9,SS3_D1,3,1,27,14,1,1.0,0.07692307692307693,0.9642857142857143,0.07692307692307693,3.2288199630120378,-0.1883331092331718,1.0325111111111112,0.2478780893493557
5d776e218a8d1d00166d36a6,SS5_D3,5,3,27,10,2,0.7142857142857143,0.15384615384615385,0.7142857142857143,0.15384615384615385,1.5860250547190646,0.22706370542666915,1.0534444444444444,0.21906906767103476
5d776e218a8d1d00166d36a6,SS5_D1,5,1,27,6,2,0.42857142857142855,0.15384615384615385,0.42857142857142855,0.15384615384615385,0.8400638629934963,0.6000443012894533,0.8691851851851853,0.17856759914493855
5d776e218a8d1d00166d36a6,SS3_D3,3,3,27,11,0,0.8461538461538461,0.0,0.8461538461538461,0.03571428571428571,2.8228193235253918,0.3913334289764945,0.9147407407407406,0.19983158150968272
5d776e218a8d1d00166d36a6,SS3_D1,3,1,26,13,0,1.0,0.0,0.9615384615384616,0.038461538461538464,3.5376500770374126,-0.0,0.8421538461538461,0.15148272305651025
6575c6e1563027adb8f299cb,SS5_D3,5,3,27,8,1,0.5714285714285714,0.07692307692307693,0.5714285714285714,0.07692307692307693,1.6060892420655521,0.6230322512400711,1.668462962962963,0.7871951264057958
6575c6e1563027adb8f299cb,SS5_D1,5,1,27,8,1,0.5714285714285714,0.07692307692307693,0.5714285714285714,0.07692307692307693,1.6060892420655521,0.6230322512400711,1.2189592592592593,0.34264129736645677
6575c6e1563027adb8f299cb,SS3_D3,3,3,27,14,0,1.0,0.0,0.9642857142857143,0.038461538461538464,3.571568129257897,-0.016959026110242248,1.7227851851851854,0.8394820150653816
6575c6e1563027adb8f299cb,SS3_D1,3,1,27,12,0,0.9230769230769231,0.0,0.9230769230769231,0.03571428571428571,3.2288199630120378,0.1883331092331716,1.6397185185185181,1.0429594475622046
675f432df87b18ecba0964f4,SS5_D3,5,3,25,7,1,0.5384615384615384,0.08333333333333333,0.5384615384615384,0.08333333333333333,1.4795527423902775,0.6432177559054996,1.008852,0.39585317682191207
675f432df87b18ecba0964f4,SS5_D1,5,1,27,4,5,0.3076923076923077,0.35714285714285715,0.3076923076923077,0.35714285714285715,-0.13629586657278586,0.4342542900869626,1.2205185185185186,0.5818770303853114
675f432df87b18ecba0964f4,SS3_D3,3,3,28,9,4,0.6428571428571429,0.2857142857142857,0.6428571428571429,0.2857142857142857,0.9320551787334329,0.09992123256614666,1.0541142857142858,0.2762039889141058
675f432df87b18ecba0964f4,SS3_D1,3,1,24,3,2,0.3,0.14285714285714285,0.3,0.14285714285714285,0.5431700111701008,0.7959855182930913,1.0590416666666667,0.2886760406567808
672a89bc5e3d67a9fdbdf803,SS5_D3,5,3,26,9,3,0.75,0.21428571428571427,0.75,0.21428571428571427,1.4661283579394562,0.058574428773646436,1.2976153846153846,0.25806608098284856
672a89bc5e3d67a9fdbdf803,SS5_D1,5,1,27,11,7,0.7857142857142857,0.5384615384615384,0.7857142857142857,0.5384615384615384,0.6950799924537355,-0.4440986115165068,1.3986037037037033,0.2998972099306969
672a89bc5e3d67a9fdbdf803,SS3_D3,3,3,27,12,3,0.9230769230769231,0.21428571428571427,0.9230769230769231,0.21428571428571427,2.2177154800162215,-0.3172191322647363,1.4670777777777781,0.438157594877366
672a89bc5e3d67a9fdbdf803,SS3_D1,3,1,27,12,0,0.9230769230769231,0.0,0.9230769230769231,0.03571428571428571,3.2288199630120378,0.1883331092331716,1.4647999999999999,0.34220445080952144
660e2337aad9e33736f08e84,SS5_D3,5,3,28,13,3,0.9285714285714286,0.21428571428571427,0.9285714285714286,0.21428571428571427,2.256872400428897,-0.336797592471074,2.377928571428572,1.5601710003280251
660e2337aad9e33736f08e84,SS5_D1,5,1,27,11,3,0.7857142857142857,0.23076923076923078,0.7857142857142857,0.23076923076923078,1.5279545251195041,-0.02766134518362251,1.7667407407407412,0.8582466290952014
660e2337aad9e33736f08e84,SS3_D3,3,3,27,12,1,0.8571428571428571,0.07692307692307693,0.8571428571428571,0.07692307692307693,2.4936473961509886,0.17925317419735287,1.3188888888888888,0.9533239958301905
660e2337aad9e33736f08e84,SS3_D1,3,1,27,12,0,0.9230769230769231,0.0,0.9230769230769231,0.03571428571428571,3.2288199630120378,0.1883331092331716,1.0436296296296295,0.5457443151786903
677d3cc83d0aa6a39541f5d6,SS5_D3,5,3,27,13,5,0.9285714285714286,0.38461538461538464,0.9285714285714286,0.38461538461538464,1.7586150248067158,-0.5859262802821646,1.106851851851852,0.4113674497896482
677d3cc83d0aa6a39541f5d6,SS5_D1,5,1,27,13,7,0.9285714285714286,0.5384615384615384,0.9285714285714286,0.5384615384615384,1.3686751773958834,-0.7808962039875809,1.3581629629629628,0.658463545599292
677d3cc83d0aa6a39541f5d6,SS3_D3,3,3,26,12,4,1.0,0.2857142857142857,0.9583333333333334,0.2857142857142857,2.2976132180551083,-0.5828577870946912,1.0898076923076923,0.29289968101461217
677d3cc83d0aa6a39541f5d6,SS3_D1,3,1,27,12,2,0.9230769230769231,0.14285714285714285,0.9230769230769231,0.14285714285714285,2.4936473961509886,-0.17925317419735276,2.052325925925926,1.2872641551256003
66e7a85e45c1132f1e2d12b6,SS5_D3,5,3,27,7,1,0.5384615384615384,0.07142857142857142,0.5384615384615384,0.07142857142857142,1.5617924079751617,0.6843375886979417,1.66767037037037,0.639634513317395
66e7a85e45c1132f1e2d12b6,SS5_D1,5,1,27,8,2,0.6153846153846154,0.14285714285714285,0.6153846153846154,0.14285714285714285,1.3609517559993352,0.3870946458784741,1.2977629629629628,0.5746516785431167
66e7a85e45c1132f1e2d12b6,SS3_D3,3,3,27,6,1,0.46153846153846156,0.07142857142857142,0.46153846153846156,0.07142857142857142,1.3686751773958834,0.7808962039875809,1.7964629629629632,1.0312535680677288
66e7a85e45c1132f1e2d12b6,SS3_D1,3,1,26,11,2,0.9166666666666666,0.14285714285714285,0.9166666666666666,0.14285714285714285,2.45056465097878,-0.15771180161124831,1.3224884615384616,0.5153150270092446
667af5cc382d3037050e3632,SS5_D3,5,3,27,9,2,0.6428571428571429,0.15384615384615385,0.6428571428571429,0.15384615384615385,1.3861825895867712,0.3269849379928158,0.9337333333333333,0.27960319823195595
667af5cc382d3037050e3632,SS5_D1,5,1,28,10,2,0.7142857142857143,0.14285714285714285,0.7142857142857143,0.14285714285714285,1.6335193458110049,0.2508108509726393,1.057625,0.319429567527978
667af5cc382d3037050e3632,SS3_D3,3,3,27,13,2,1.0,0.14285714285714285,0.9615384615384616,0.14285714285714285,2.8363955623968478,-0.3506272573202823,0.8318185185185185,0.1614311475927289
667af5cc382d3037050e3632,SS3_D1,3,1,27,13,0,0.9285714285714286,0.0,0.9285714285714286,0.038461538461538464,3.234058831204229,0.15179562291659188,0.7982074074074075,0.13307594397973235
65d563ecf8df20ade2f17888,SS5_D3,5,3,26,8,0,0.5714285714285714,0.0,0.5714285714285714,0.041666666666666664,1.9116767659149503,0.7758260131647702,1.3406923076923074,0.5241751157184604
65d563ecf8df20ade2f17888,SS5_D1,5,1,26,13,1,1.0,0.07692307692307693,0.9615384615384616,0.07692307692307693,3.1949019107915535,-0.17137408312292957,1.2352999999999998,0.3872061187533069
