PROLIFIC_PID,TaskOrder,trial_type,set_size,delay,target_color,orientation_change,condition,VA_response_key,VA_correct,VA_rt,trial_excluded,trial_exclusion_reason
678e92010390e1c202944292,1.0,test,3.0,3.0,BLUE,False,SS3_D3,6.0,0.0,0.8835,False,
678e92010390e1c202944292,1.0,test,5.0,3.0,BLUE,False,SS5_D3,5.0,1.0,0.835,False,
678e92010390e1c202944292,1.0,test,3.0,3.0,RED,False,SS3_D3,6.0,0.0,1.1847,False,
678e92010390e1c202944292,1.0,test,3.0,3.0,RED,True,SS3_D3,6.0,1.0,0.9824,False,
678e92010390e1c202944292,1.0,test,5.0,1.0,BLUE,True,SS5_D1,6.0,1.0,1.0007,False,
678e92010390e1c202944292,1.0,test,3.0,1.0,RED,True,SS3_D1,6.0,1.0,0.82,False,
678e92010390e1c202944292,1.0,test,5.0,1.0,BLUE,False,SS5_D1,5.0,1.0,0.8318,False,
678e92010390e1c202944292,1.0,test,5.0,3.0,BLUE,True,SS5_D3,5.0,0.0,1.3057,False,
678e92010390e1c202944292,1.0,test,3.0,3.0,BLUE,True,SS3_D3,5.0,0.0,0.7527,False,
678e92010390e1c202944292,1.0,test,5.0,3.0,RED,True,SS5_D3,6.0,1.0,0.7004,False,
678e92010390e1c202944292,1.0,test,3.0,1.0,BLUE,True,SS3_D1,6.0,1.0,1.3687,False,
678e92010390e1c202944292,1.0,test,3.0,1.0,BLUE,False,SS3_D1,5.0,1.0,0.6151,False,
678e92010390e1c202944292,1.0,test,5.0,1.0,RED,False,SS5_D1,5.0,1.0,0.6516,False,
678e92010390e1c202944292,1.0,test,3.0,1.0,RED,False,SS3_D1,5.0,1.0,0.6501,False,
678e92010390e1c202944292,1.0,test,3.0,1.0,RED,True,SS3_D1,6.0,1.0,0.9711,False,
678e92010390e1c202944292,1.0,test,3.0,1.0,BLUE,False,SS3_D1,5.0,1.0,0.5033,False,
678e92010390e1c202944292,1.0,test,5.0,3.0,RED,True,SS5_D3,6.0,1.0,0.9856,False,
678e92010390e1c202944292,1.0,test,3.0,1.0,BLUE,True,SS3_D1,6.0,1.0,0.7196,False,
678e92010390e1c202944292,1.0,test,5.0,1.0,RED,False,SS5_D1,5.0,1.0,1.0678,False,
678e92010390e1c202944292,1.0,test,5.0,1.0,RED,True,SS5_D1,5.0,0.0,0.5139,False,
678e92010390e1c202944292,1.0,test,5.0,1.0,BLUE,True,SS5_D1,6.0,1.0,0.887,False,
678e92010390e1c202944292,1.0,test,3.0,1.0,RED,False,SS3_D1,6.0,0.0,1.4674,False,
678e92010390e1c202944292,1.0,test,3.0,3.0,RED,False,SS3_D3,5.0,1.0,1.998,True,RT outlier in SS3_D3
678e92010390e1c202944292,1.0,test,5.0,3.0,BLUE,True,SS5_D3,6.0,1.0,1.3842,False,
678e92010390e1c202944292,1.0,test,5.0,3.0,BLUE,False,SS5_D3,5.0,1.0,0.9232,False,
678e92010390e1c202944292,1.0,test,3.0,3.0,BLUE,False,SS3_D3,5.0,1.0,0.8187,False,
678e92010390e1c202944292,1.0,test,5.0,3.0,RED,False,SS5_D3,6.0,0.0,0.8514,False,
678e92010390e1c202944292,1.0,test,3.0,3.0,RED,True,SS3_D3,6.0,1.0,0.9003,False,
678e92010390e1c202944292,1.0,test,3.0,3.0,BLUE,True,SS3_D3,5.0,0.0,1.3682,False,
678e92010390e1c202944292,1.0,test,5.0,1.0,BLUE,False,SS5_D1,5.0,1.0,1.1736,False,
678e92010390e1c202944292,1.0,test,3.0,3.0,RED,True,SS3_D3,6.0,1.0,0.6562,False,
678e92010390e1c202944292,1.0,test,5.0,3.0,RED,False,SS5_D3,5.0,1.0,0.8884,False,
678e92010390e1c202944292,1.0,test,5.0,1.0,RED,False,SS5_D1,5.0,1.0,1.1534,False,
678e92010390e1c202944292,1.0,test,3.0,3.0,BLUE,False,SS3_D3,5.0,1.0,0.6729,False,
678e92010390e1c202944292,1.0,test,3.0,1.0,RED,True,SS3_D1,6.0,1.0,0.9369,False,
678e92010390e1c202944292,1.0,test,5.0,1.0,BLUE,True,SS5_D1,6.0,1.0,0.801,False,
678e92010390e1c202944292,1.0,test,3.0,3.0,RED,False,SS3_D3,5.0,1.0,0.6176,False,
678e92010390e1c202944292,1.0,test,3.0,1.0,RED,False,SS3_D1,6.0,0.0,0.7212,False,
678e92010390e1c202944292,1.0,test,5.0,1.0,RED,True,SS5_D1,5.0,0.0,0.9046,False,
678e92010390e1c202944292,1.0,test,5.0,3.0,BLUE,True,SS5_D3,5.0,0.0,0.8681,False,
678e92010390e1c202944292,1.0,test,5.0,1.0,BLUE,False,SS5_D1,5.0,1.0,0.7008,False,
678e92010390e1c202944292,1.0,test,3.0,3.0,BLUE,True,SS3_D3,6.0,1.0,0.8022,False,
678e92010390e1c202944292,1.0,test,3.0,1.0,BLUE,False,SS3_D1,5.0,1.0,0.8008,False,
678e92010390e1c202944292,1.0,test,5.0,3.0,RED,True,SS5_D3,6.0,1.0,0.9389,False,
678e92010390e1c202944292,1.0,test,5.0,3.0,BLUE,False,SS5_D3,5.0,1.0,0.7005,False,
678e92010390e1c202944292,1.0,test,3.0,1.0,BLUE,True,SS3_D1,6.0,1.0,1.0982,False,
64013a8e233aaa42388c821f,1.0,practice,5.0,3.0,RED,True,SS5_D3,5.0,0.0,1.202,False,
64013a8e233aaa42388c821f,1.0,practice,3.0,3.0,BLUE,False,SS3_D3,5.0,1.0,1.316,False,
64013a8e233aaa42388c821f,1.0,practice,5.0,3.0,BLUE,True,SS5_D3,5.0,0.0,0.783,False,
64013a8e233aaa42388c821f,1.0,practice,5.0,1.0,BLUE,False,SS5_D1,5.0,1.0,0.739,False,
64013a8e233aaa42388c821f,1.0,practice,5.0,1.0,RED,False,SS5_D1,5.0,1.0,1.949,False,
64013a8e233aaa42388c821f,1.0,practice,5.0,3.0,BLUE,False,SS5_D3,5.0,1.0,1.366,False,
64013a8e233aaa42388c821f,1.0,practice,3.0,1.0,RED,False,SS3_D1,5.0,1.0,0.817,False,
64013a8e233aaa42388c821f,1.0,practice,3.0,1.0,RED,True,SS3_D1,6.0,1.0,0.552,False,
64013a8e233aaa42388c821f,1.0,practice,5.0,1.0,RED,True,SS5_D1,5.0,0.0,0.75,False,
64013a8e233aaa42388c821f,1.0,practice,5.0,3.0,RED,False,SS5_D3,6.0,0.0,1.303,False,
64013a8e233aaa42388c821f,1.0,practice,3.0,1.0,BLUE,False,SS3_D1,5.0,1.0,0.989,False,
64013a8e233aaa42388c821f,1.0,practice,5.0,1.0,BLUE,True,SS5_D1,6.0,1.0,2.3,False,
64013a8e233aaa42388c821f,1.0,practice,3.0,3.0,RED,False,SS3_D3,5.0,1.0,0.916,False,
64013a8e233aaa42388c821f,1.0,practice,3.0,3.0,BLUE,True,SS3_D3,6.0,1.0,1.224,False,
64013a8e233aaa42388c821f,1.0,practice,3.0,1.0,BLUE,True,SS3_D1,6.0,1.0,1.516,False,
64013a8e233aaa42388c821f,1.0,practice,3.0,3.0,RED,True,SS3_D3,6.0,1.0,0.787,False,
64013a8e233aaa42388c821f,1.0,practice,5.0,3.0,RED,False,SS5_D3,6.0,0.0,0.883,False,
64013a8e233aaa42388c821f,1.0,practice,5.0,3.0,BLUE,True,SS5_D3,6.0,1.0,0.885,False,
64013a8e233aaa42388c821f,1.0,practice,3.0,1.0,RED,True,SS3_D1,6.0,1.0,1.421,False,
64013a8e233aaa42388c821f,1.0,practice,5.0,3.0,BLUE,False,SS5_D3,5.0,1.0,1.253,False,
64013a8e233aaa42388c821f,1.0,practice,3.0,3.0,BLUE,True,SS3_D3,6.0,1.0,0.472,False,
64013a8e233aaa42388c821f,1.0,practice,3.0,1.0,BLUE,True,SS3_D1,6.0,1.0,1.519,False,
64013a8e233aaa42388c821f,1.0,practice,3.0,1.0,BLUE,False,SS3_D1,5.0,1.0,1.232,False,
64013a8e233aaa42388c821f,1.0,practice,5.0,1.0,RED,False,SS5_D1,5.0,1.0,1.182,False,
64013a8e233aaa42388c821f,1.0,practice,5.0,3.0,RED,True,SS5_D3,6.0,1.0,1.216,False,
64013a8e233aaa42388c821f,1.0,practice,3.0,3.0,RED,False,SS3_D3,5.0,1.0,1.082,False,
64013a8e233aaa42388c821f,1.0,practice,3.0,3.0,RED,True,SS3_D3,6.0,1.0,0.751,False,
64013a8e233aaa42388c821f,1.0,practice,3.0,1.0,RED,False,SS3_D1,5.0,1.0,0.733,False,
64013a8e233aaa42388c821f,1.0,practice,3.0,3.0,BLUE,False,SS3_D3,5.0,1.0,0.866,False,
64013a8e233aaa42388c821f,1.0,practice,5.0,1.0,RED,True,SS5_D1,6.0,1.0,0.716,False,
64013a8e233aaa42388c821f,1.0,practice,5.0,1.0,BLUE,False,SS5_D1,5.0,1.0,0.721,False,
64013a8e233aaa42388c821f,1.0,practice,5.0,1.0,BLUE,True,SS5_D1,6.0,1.0,0.916,False,
64013a8e233aaa42388c821f,1.0,test,5.0,3.0,RED,False,SS5_D3,5.0,1.0,0.949,False,
64013a8e233aaa42388c821f,1.0,test,5.0,1.0,BLUE,True,SS5_D1,5.0,0.0,1.034,False,
64013a8e233aaa42388c821f,1.0,test,3.0,3.0,BLUE,True,SS3_D3,5.0,0.0,0.816,False,
64013a8e233aaa42388c821f,1.0,test,3.0,3.0,RED,False,SS3_D3,5.0,1.0,1.282,False,
64013a8e233aaa42388c821f,1.0,test,3.0,3.0,RED,True,SS3_D3,6.0,1.0,0.999,False,
64013a8e233aaa42388c821f,1.0,test,5.0,3.0,BLUE,False,SS5_D3,6.0,0.0,1.132,False,
64013a8e233aaa42388c821f,1.0,test,3.0,1.0,BLUE,False,SS3_D1,5.0,1.0,1.183,False,
64013a8e233aaa42388c821f,1.0,test,3.0,1.0,RED,False,SS3_D1,5.0,1.0,0.734,False,
64013a8e233aaa42388c821f,1.0,test,5.0,1.0,BLUE,False,SS5_D1,5.0,1.0,1.369,False,
64013a8e233aaa42388c821f,1.0,test,3.0,1.0,RED,True,SS3_D1,6.0,1.0,0.732,False,
64013a8e233aaa42388c821f,1.0,test,3.0,3.0,BLUE,False,SS3_D3,5.0,1.0,0.67,False,
64013a8e233aaa42388c821f,1.0,test,5.0,1.0,RED,False,SS5_D1,6.0,0.0,0.907,False,
64013a8e233aaa42388c821f,1.0,test,5.0,1.0,RED,True,SS5_D1,5.0,0.0,0.9,False,
64013a8e233aaa42388c821f,1.0,test,5.0,3.0,RED,True,SS5_D3,6.0,1.0,1.199,False,
64013a8e233aaa42388c821f,1.0,test,3.0,1.0,BLUE,True,SS3_D1,6.0,1.0,1.082,False,
64013a8e233aaa42388c821f,1.0,test,5.0,3.0,BLUE,True,SS5_D3,6.0,1.0,0.933,False,
64013a8e233aaa42388c821f,1.0,test,5.0,3.0,RED,True,SS5_D3,6.0,1.0,0.903,False,
64013a8e233aaa42388c821f,1.0,test,3.0,1.0,RED,False,SS3_D1,5.0,1.0,1.466,False,
64013a8e233aaa42388c821f,1.0,test,5.0,1.0,BLUE,True,SS5_D1,6.0,1.0,0.949,False,
64013a8e233aaa42388c821f,1.0,test,3.0,3.0,BLUE,False,SS3_D3,5.0,1.0,0.65,False,
64013a8e233aaa42388c821f,1.0,test,3.0,1.0,RED,True,SS3_D1,6.0,1.0,0.816,False,
64013a8e233aaa42388c821f,1.0,test,5.0,3.0,RED,False,SS5_D3,5.0,1.0,0.885,False,
64013a8e233aaa42388c821f,1.0,test,3.0,1.0,BLUE,True,SS3_D1,6.0,1.0,1.0,False,
64013a8e233aaa42388c821f,1.0,test,5.0,1.0,BLUE,False,SS5_D1,5.0,1.0,1.05,False,
64013a8e233aaa42388c821f,1.0,test,5.0,1.0,RED,False,SS5_D1,5.0,1.0,0.833,False,
64013a8e233aaa42388c821f,1.0,test,3.0,1.0,BLUE,False,SS3_D1,6.0,0.0,0.8,False,
64013a8e233aaa42388c821f,1.0,test,3.0,3.0,RED,False,SS3_D3,5.0,1.0,0.717,False,
64013a8e233aaa42388c821f,1.0,test,3.0,3.0,BLUE,True,SS3_D3,5.0,0.0,1.266,False,
64013a8e233aaa42388c821f,1.0,test,5.0,3.0,BLUE,True,SS5_D3,5.0,0.0,1.036,False,
64013a8e233aaa42388c821f,1.0,test,5.0,1.0,RED,True,SS5_D1,5.0,0.0,1.207,False,
64013a8e233aaa42388c821f,1.0,test,3.0,3.0,RED,True,SS3_D3,6.0,1.0,1.472,False,
64013a8e233aaa42388c821f,1.0,test,5.0,3.0,BLUE,False,SS5_D3,6.0,0.0,1.422,False,
64013a8e233aaa42388c821f,1.0,test,5.0,1.0,BLUE,True,SS5_D1,6.0,1.0,1.251,False,
64013a8e233aaa42388c821f,1.0,test,3.0,1.0,RED,False,SS3_D1,5.0,1.0,0.921,False,
64013a8e233aaa42388c821f,1.0,test,5.0,1.0,RED,True,SS5_D1,6.0,1.0,1.1,False,
64013a8e233aaa42388c821f,1.0,test,3.0,3.0,BLUE,False,SS3_D3,6.0,0.0,1.284,False,
64013a8e233aaa42388c821f,1.0,test,3.0,1.0,BLUE,False,SS3_D1,5.0,1.0,1.15,False,
64013a8e233aaa42388c821f,1.0,test,3.0,3.0,BLUE,True,SS3_D3,6.0,1.0,1.117,False,
64013a8e233aaa42388c821f,1.0,test,3.0,3.0,RED,False,SS3_D3,5.0,1.0,1.101,False,
64013a8e233aaa42388c821f,1.0,test,5.0,3.0,RED,False,SS5_D3,5.0,1.0,1.804,False,
64013a8e233aaa42388c821f,1.0,test,5.0,3.0,BLUE,False,SS5_D3,5.0,1.0,0.301,False,
64013a8e233aaa42388c821f,1.0,test,5.0,1.0,RED,False,SS5_D1,6.0,0.0,0.802,False,
64013a8e233aaa42388c821f,1.0,test,5.0,3.0,BLUE,True,SS5_D3,6.0,1.0,1.682,False,
64013a8e233aaa42388c821f,1.0,test,3.0,1.0,RED,True,SS3_D1,6.0,1.0,1.635,False,
64013a8e233aaa42388c821f,1.0,test,5.0,1.0,BLUE,False,SS5_D1,5.0,1.0,1.701,False,
64013a8e233aaa42388c821f,1.0,test,3.0,1.0,BLUE,True,SS3_D1,6.0,1.0,2.198,False,
64013a8e233aaa42388c821f,1.0,test,3.0,3.0,RED,True,SS3_D3,6.0,1.0,1.022,False,
64013a8e233aaa42388c821f,1.0,test,5.0,3.0,RED,True,SS5_D3,6.0,1.0,0.985,False,
64013a8e233aaa42388c821f,1.0,test,3.0,3.0,RED,False,SS3_D3,5.0,1.0,0.8,False,
64013a8e233aaa42388c821f,1.0,test,3.0,3.0,BLUE,False,SS3_D3,5.0,1.0,0.733,False,
64013a8e233aaa42388c821f,1.0,test,3.0,3.0,BLUE,True,SS3_D3,6.0,1.0,0.701,False,
64013a8e233aaa42388c821f,1.0,test,5.0,1.0,BLUE,True,SS5_D1,6.0,1.0,2.331,False,
64013a8e233aaa42388c821f,1.0,test,5.0,3.0,RED,True,SS5_D3,5.0,0.0,0.917,False,
64013a8e233aaa42388c821f,1.0,test,3.0,1.0,BLUE,False,SS3_D1,5.0,1.0,0.751,False,
64013a8e233aaa42388c821f,1.0,test,5.0,3.0,BLUE,True,SS5_D3,6.0,1.0,1.953,False,
64013a8e233aaa42388c821f,1.0,test,5.0,1.0,RED,False,SS5_D1,5.0,1.0,2.114,False,
64013a8e233aaa42388c821f,1.0,test,3.0,1.0,BLUE,True,SS3_D1,6.0,1.0,1.883,False,
64013a8e233aaa42388c821f,1.0,test,3.0,1.0,RED,False,SS3_D1,5.0,1.0,1.337,False,
64013a8e233aaa42388c821f,1.0,test,5.0,1.0,RED,True,SS5_D1,5.0,0.0,1.354,False,
64013a8e233aaa42388c821f,1.0,test,5.0,1.0,BLUE,False,SS5_D1,5.0,1.0,0.92,False,
64013a8e233aaa42388c821f,1.0,test,5.0,3.0,BLUE,False,SS5_D3,5.0,1.0,0.921,False,
64013a8e233aaa42388c821f,1.0,test,5.0,3.0,RED,False,SS5_D3,6.0,0.0,2.455,True,RT outlier in SS5_D3
64013a8e233aaa42388c821f,1.0,test,3.0,1.0,RED,True,SS3_D1,6.0,1.0,1.374,False,
64013a8e233aaa42388c821f,1.0,test,3.0,3.0,RED,True,SS3_D3,6.0,1.0,0.883,False,
64013a8e233aaa42388c821f,1.0,test,5.0,3.0,RED,False,SS5_D3,5.0,1.0,1.602,False,
64013a8e233aaa42388c821f,1.0,test,5.0,1.0,RED,True,SS5_D1,5.0,0.0,1.449,False,
64013a8e233aaa42388c821f,1.0,test,5.0,1.0,RED,False,SS5_D1,5.0,1.0,0.833,False,
64013a8e233aaa42388c821f,1.0,test,3.0,3.0,BLUE,True,SS3_D3,5.0,0.0,1.2,False,
64013a8e233aaa42388c821f,1.0,test,3.0,1.0,RED,True,SS3_D1,6.0,1.0,1.514,False,
64013a8e233aaa42388c821f,1.0,test,5.0,1.0,BLUE,False,SS5_D1,6.0,0.0,0.99,False,
64013a8e233aaa42388c821f,1.0,test,5.0,1.0,BLUE,True,SS5_D1,6.0,1.0,0.653,False,
64013a8e233aaa42388c821f,1.0,test,3.0,1.0,RED,False,SS3_D1,6.0,0.0,0.715,False,
64013a8e233aaa42388c821f,1.0,test,3.0,1.0,BLUE,True,SS3_D1,6.0,1.0,1.153,False,
64013a8e233aaa42388c821f,1.0,test,3.0,3.0,RED,False,SS3_D3,5.0,1.0,0.632,False,
64013a8e233aaa42388c821f,1.0,test,5.0,3.0,RED,True,SS5_D3,6.0,1.0,1.154,False,
64013a8e233aaa42388c821f,1.0,test,5.0,3.0,BLUE,False,SS5_D3,5.0,1.0,0.9,False,
64013a8e233aaa42388c821f,1.0,test,3.0,3.0,BLUE,False,SS3_D3,6.0,0.0,1.864,False,
64013a8e233aaa42388c821f,1.0,test,5.0,3.0,BLUE,True,SS5_D3,6.0,1.0,1.47,False,
64013a8e233aaa42388c821f,1.0,test,3.0,1.0,BLUE,False,SS3_D1,5.0,1.0,1.085,False,
64013a8e233aaa42388c821f,1.0,test,3.0,3.0,RED,True,SS3_D3,6.0,1.0,1.234,False,
64013a8e233aaa42388c821f,1.0,test,3.0,1.0,RED,True,SS3_D1,6.0,1.0,1.149,False,
64013a8e233aaa42388c821f,1.0,test,3.0,3.0,RED,False,SS3_D3,5.0,1.0,1.933,False,
64013a8e233aaa42388c821f,1.0,test,3.0,3.0,BLUE,True,SS3_D3,5.0,0.0,2.149,False,
64013a8e233aaa42388c821f,1.0,test,3.0,1.0,RED,False,SS3_D1,5.0,1.0,1.266,False,
64013a8e233aaa42388c821f,1.0,test,3.0,3.0,RED,True,SS3_D3,6.0,1.0,1.856,False,
64013a8e233aaa42388c821f,1.0,test,3.0,1.0,BLUE,False,SS3_D1,6.0,0.0,1.253,False,
64013a8e233aaa42388c821f,1.0,test,5.0,3.0,BLUE,True,SS5_D3,6.0,1.0,1.986,False,
64013a8e233aaa42388c821f,1.0,test,3.0,1.0,BLUE,True,SS3_D1,6.0,1.0,0.999,False,
64013a8e233aaa42388c821f,1.0,test,5.0,1.0,RED,False,SS5_D1,5.0,1.0,2.005,False,
64013a8e233aaa42388c821f,1.0,test,5.0,3.0,RED,True,SS5_D3,6.0,1.0,1.705,False,
64013a8e233aaa42388c821f,1.0,test,5.0,1.0,BLUE,False,SS5_D1,5.0,1.0,0.989,False,
64013a8e233aaa42388c821f,1.0,test,3.0,3.0,BLUE,False,SS3_D3,5.0,1.0,0.784,False,
64013a8e233aaa42388c821f,1.0,test,5.0,3.0,BLUE,False,SS5_D3,5.0,1.0,0.9,False,
64013a8e233aaa42388c821f,1.0,test,5.0,1.0,BLUE,True,SS5_D1,6.0,1.0,1.12,False,
64013a8e233aaa42388c821f,1.0,test,5.0,3.0,RED,False,SS5_D3,5.0,1.0,0.821,False,
64013a8e233aaa42388c821f,1.0,test,5.0,1.0,RED,True,SS5_D1,5.0,0.0,1.149,False,
64013a8e233aaa42388c821f,1.0,test,3.0,3.0,BLUE,False,SS3_D3,5.0,1.0,1.066,False,
64013a8e233aaa42388c821f,1.0,test,5.0,1.0,BLUE,True,SS5_D1,5.0,0.0,1.841,False,
64013a8e233aaa42388c821f,1.0,test,3.0,3.0,RED,True,SS3_D3,5.0,0.0,0.758,False,
64013a8e233aaa42388c821f,1.0,test,3.0,3.0,BLUE,True,SS3_D3,5.0,0.0,1.633,False,
64013a8e233aaa42388c821f,1.0,test,3.0,1.0,RED,False,SS3_D1,5.0,1.0,1.936,False,
64013a8e233aaa42388c821f,1.0,test,5.0,3.0,RED,True,SS5_D3,6.0,1.0,1.507,False,
64013a8e233aaa42388c821f,1.0,test,5.0,3.0,BLUE,True,SS5_D3,6.0,1.0,1.05,False,
64013a8e233aaa42388c821f,1.0,test,5.0,1.0,BLUE,False,SS5_D1,5.0,1.0,3.912,True,RT outlier in SS5_D1
64013a8e233aaa42388c821f,1.0,test,5.0,3.0,BLUE,False,SS5_D3,5.0,1.0,0.742,False,
64013a8e233aaa42388c821f,1.0,test,3.0,1.0,RED,True,SS3_D1,6.0,1.0,2.2,False,
64013a8e233aaa42388c821f,1.0,test,5.0,3.0,RED,False,SS5_D3,5.0,1.0,1.305,False,
64013a8e233aaa42388c821f,1.0,test,3.0,1.0,BLUE,True,SS3_D1,6.0,1.0,1.016,False,
64013a8e233aaa42388c821f,1.0,test,5.0,1.0,RED,False,SS5_D1,5.0,1.0,2.518,False,
64013a8e233aaa42388c821f,1.0,test,3.0,1.0,BLUE,False,SS3_D1,5.0,1.0,3.053,True,RT outlier in SS3_D1
64013a8e233aaa42388c821f,1.0,test,5.0,1.0,RED,True,SS5_D1,6.0,1.0,4.235,True,RT outlier in SS5_D1
64013a8e233aaa42388c821f,1.0,test,3.0,3.0,RED,False,SS3_D3,5.0,1.0,0.783,False,
676379302839a2e46a4d6de5,1.0,practice,5.0,3.0,BLUE,True,SS5_D3,6.0,1.0,9.3766,False,
676379302839a2e46a4d6de5,1.0,practice,5.0,3.0,RED,False,SS5_D3,6.0,0.0,6.1232,False,
676379302839a2e46a4d6de5,1.0,practice,3.0,1.0,RED,True,SS3_D1,6.0,1.0,3.9649,False,
676379302839a2e46a4d6de5,1.0,practice,5.0,1.0,BLUE,True,SS5_D1,6.0,1.0,4.4881,False,
676379302839a2e46a4d6de5,1.0,practice,3.0,3.0,BLUE,False,SS3_D3,5.0,1.0,3.5966,False,
676379302839a2e46a4d6de5,1.0,practice,5.0,1.0,BLUE,False,SS5_D1,5.0,1.0,6.8577,False,
676379302839a2e46a4d6de5,1.0,practice,5.0,3.0,BLUE,False,SS5_D3,6.0,0.0,2.3319,False,
676379302839a2e46a4d6de5,1.0,practice,3.0,3.0,RED,True,SS3_D3,5.0,0.0,3.26,False,
676379302839a2e46a4d6de5,1.0,practice,5.0,1.0,RED,True,SS5_D1,5.0,0.0,1.6377,False,
676379302839a2e46a4d6de5,1.0,practice,5.0,3.0,RED,True,SS5_D3,6.0,1.0,2.4621,False,
676379302839a2e46a4d6de5,1.0,practice,3.0,1.0,RED,False,SS3_D1,5.0,1.0,2.2417,False,
676379302839a2e46a4d6de5,1.0,practice,3.0,3.0,BLUE,True,SS3_D3,5.0,0.0,1.1977,False,
676379302839a2e46a4d6de5,1.0,practice,3.0,1.0,BLUE,False,SS3_D1,5.0,1.0,1.7009,False,
676379302839a2e46a4d6de5,1.0,practice,5.0,1.0,RED,False,SS5_D1,6.0,0.0,0.9331,False,
676379302839a2e46a4d6de5,1.0,practice,3.0,3.0,RED,False,SS3_D3,6.0,0.0,9.1861,False,
676379302839a2e46a4d6de5,1.0,practice,3.0,1.0,BLUE,True,SS3_D1,5.0,0.0,1.6664,False,
676379302839a2e46a4d6de5,1.0,practice,3.0,1.0,RED,False,SS3_D1,5.0,1.0,2.2043,False,
676379302839a2e46a4d6de5,1.0,practice,3.0,3.0,BLUE,False,SS3_D3,6.0,0.0,2.3302,False,
676379302839a2e46a4d6de5,1.0,practice,5.0,1.0,RED,False,SS5_D1,5.0,1.0,1.6932,False,
676379302839a2e46a4d6de5,1.0,practice,5.0,1.0,RED,True,SS5_D1,5.0,0.0,1.5653,False,
676379302839a2e46a4d6de5,1.0,practice,3.0,1.0,RED,True,SS3_D1,6.0,1.0,1.3347,False,
676379302839a2e46a4d6de5,1.0,practice,5.0,1.0,BLUE,False,SS5_D1,5.0,1.0,1.398,False,
676379302839a2e46a4d6de5,1.0,practice,5.0,3.0,BLUE,True,SS5_D3,5.0,0.0,1.2271,False,
676379302839a2e46a4d6de5,1.0,practice,5.0,3.0,RED,True,SS5_D3,5.0,0.0,1.2353,False,
676379302839a2e46a4d6de5,1.0,practice,5.0,3.0,RED,False,SS5_D3,6.0,0.0,2.6824,False,
676379302839a2e46a4d6de5,1.0,practice,3.0,1.0,BLUE,False,SS3_D1,5.0,1.0,1.3343,False,
676379302839a2e46a4d6de5,1.0,practice,3.0,3.0,BLUE,True,SS3_D3,6.0,1.0,2.0002,False,
676379302839a2e46a4d6de5,1.0,practice,3.0,1.0,BLUE,True,SS3_D1,6.0,1.0,1.6348,False,
676379302839a2e46a4d6de5,1.0,practice,3.0,3.0,RED,True,SS3_D3,5.0,0.0,1.9384,False,
676379302839a2e46a4d6de5,1.0,practice,3.0,3.0,RED,False,SS3_D3,6.0,0.0,1.958,False,
676379302839a2e46a4d6de5,1.0,practice,5.0,3.0,BLUE,False,SS5_D3,5.0,1.0,1.0737,False,
676379302839a2e46a4d6de5,1.0,practice,5.0,1.0,BLUE,True,SS5_D1,6.0,1.0,2.2923,False,
676379302839a2e46a4d6de5,1.0,test,5.0,3.0,BLUE,True,SS5_D3,6.0,1.0,2.8327,False,
676379302839a2e46a4d6de5,1.0,test,5.0,1.0,RED,True,SS5_D1,6.0,1.0,1.4585,False,
676379302839a2e46a4d6de5,1.0,test,5.0,3.0,BLUE,False,SS5_D3,6.0,0.0,1.2641,False,
676379302839a2e46a4d6de5,1.0,test,3.0,3.0,BLUE,False,SS3_D3,5.0,1.0,1.3711,False,
676379302839a2e46a4d6de5,1.0,test,5.0,1.0,BLUE,False,SS5_D1,6.0,0.0,1.7039,False,
676379302839a2e46a4d6de5,1.0,test,3.0,1.0,RED,False,SS3_D1,6.0,0.0,2.2325,False,
676379302839a2e46a4d6de5,1.0,test,5.0,3.0,RED,True,SS5_D3,6.0,1.0,1.4962,False,
676379302839a2e46a4d6de5,1.0,test,3.0,3.0,RED,True,SS3_D3,6.0,1.0,2.0313,False,
676379302839a2e46a4d6de5,1.0,test,3.0,3.0,BLUE,True,SS3_D3,6.0,1.0,3.1396,False,
676379302839a2e46a4d6de5,1.0,test,3.0,1.0,RED,True,SS3_D1,5.0,0.0,2.5088,False,
676379302839a2e46a4d6de5,1.0,test,3.0,1.0,BLUE,False,SS3_D1,5.0,1.0,2.0327,False,
676379302839a2e46a4d6de5,1.0,test,3.0,3.0,RED,False,SS3_D3,6.0,0.0,3.2028,False,
676379302839a2e46a4d6de5,1.0,test,3.0,1.0,BLUE,True,SS3_D1,6.0,1.0,4.9696,True,RT outlier in SS3_D1
676379302839a2e46a4d6de5,1.0,test,5.0,1.0,RED,False,SS5_D1,6.0,0.0,1.7351,False,
676379302839a2e46a4d6de5,1.0,test,5.0,3.0,RED,False,SS5_D3,5.0,1.0,4.5645,True,RT outlier in SS5_D3
676379302839a2e46a4d6de5,1.0,test,5.0,1.0,BLUE,True,SS5_D1,5.0,0.0,1.2512,False,
676379302839a2e46a4d6de5,1.0,test,3.0,3.0,BLUE,True,SS3_D3,6.0,1.0,1.1398,False,
676379302839a2e46a4d6de5,1.0,test,3.0,3.0,RED,True,SS3_D3,5.0,0.0,0.985,False,
676379302839a2e46a4d6de5,1.0,test,5.0,3.0,BLUE,False,SS5_D3,5.0,1.0,1.4161,False,
676379302839a2e46a4d6de5,1.0,test,3.0,3.0,RED,False,SS3_D3,6.0,0.0,1.7334,False,
