PROLIFIC_PID,total_score,familiar_person_score,sunrise_score,shop_front_score,countryside_score,driving_score,beach_score,railway_station_score,garden_score,total_score_z,familiar_person_z,sunrise_z,shop_front_z,countryside_z,driving_z,beach_z,railway_station_z,garden_z,excluded,exclusion_reason
6766b76b0b5bf9820e277b72,137.0,16,18,15,19,15,17,17.0,20.0,0.9147339502243658,0.3466757319273314,0.8096765603209055,-0.05828209717776525,1.291085896571962,0.36468765270644765,0.858458338338341,0.7126558519087542,1.4808898321341535,False,
66a508e29deb15f57d4458f1,128.0,18,20,13,18,16,16,14.0,13.0,0.5115854972190965,0.9603316252239874,1.3967301869189255,-0.6336310052146765,1.0065592393423082,0.6291033707704446,0.5690481279528233,-0.04180565950702135,-0.5848441728355898,False,
67683d2ef4617ea5d90b7539,142.0,20,15,16,20,17,18,17.0,19.0,1.1387053130050708,1.5739875185206433,-0.07090387957612428,0.2293923568406904,1.5756125538016157,0.8935190888344416,1.1478685487238587,0.7126558519087542,1.185784974281333,False,
66bfd3867e3dd5e2c19650b9,160.0,20,20,20,20,20,20,20.0,20.0,1.9450022190156093,1.5739875185206433,1.3967301869189255,1.380090172914513,1.5756125538016157,1.6867662430264325,1.726688969494894,1.4671173633245298,1.4808898321341535,False,
678ba680eefc2d7fd8559a03,129.0,16,17,19,18,15,18,14.0,12.0,0.5563797697752375,0.3466757319273314,0.5161497470218955,1.0924157188960575,1.0065592393423082,0.36468765270644765,1.1478685487238587,-0.04180565950702135,-0.8799490306884102,False,
5e4e844553bc702cdf68404d,93.0,11,9,13,14,8,10,15.0,13.0,-1.0562140422458395,-1.1874640013143085,-1.8320647593701838,-0.6336310052146765,-0.13154738957630735,-1.4862223737415312,-1.1674131343602827,0.20968151096490387,-0.5848441728355898,False,
67352f08f3ab886418574a6a,127.0,16,20,15,15,14,16,15.0,16.0,0.4667912246629555,0.3466757319273314,1.3967301869189255,-0.05828209717776525,0.15297926765334652,0.10027193464245067,0.5690481279528233,0.20968151096490387,0.30047040072287157,False,
6776957e09a543d5a21c521a,120.0,16,15,14,19,13,16,12.0,15.0,0.15323131676996826,0.3466757319273314,-0.07090387957612428,-0.34595655119622093,1.291085896571962,-0.1641437834215463,0.5690481279528233,-0.5447800004508717,0.005365542870051119,False,
677f7658861507001fe69579,121.0,15,16,16,17,14,14,15.0,14.0,0.1980255893261093,0.03984778527900344,0.22262293372288566,0.2293923568406904,0.7220325821126542,0.10027193464245067,-0.009772292818212064,0.20968151096490387,-0.28973931498276934,False,
667af5cc382d3037050e3632,129.0,17,16,17,18,14,17,17.0,13.0,0.5563797697752375,0.6535036785756594,0.22262293372288566,0.5170668108591461,1.0065592393423082,0.10027193464245067,0.858458338338341,0.7126558519087542,-0.5848441728355898,False,
678e9a84c6c7879d007bbf4e,148.0,20,19,18,19,17,17,20.0,18.0,1.407470948341917,1.5739875185206433,1.1032033736199154,0.8047412648776018,1.291085896571962,0.8935190888344416,0.858458338338341,1.4671173633245298,0.8906801164285125,False,
6761312f87e4c57c3259eb11,131.0,20,19,19,17,12,12,20.0,12.0,0.6459683148875196,1.5739875185206433,1.1032033736199154,1.0924157188960575,0.7220325821126542,-0.42855950148554334,-0.5885927135892475,1.4671173633245298,-0.8799490306884102,False,
651b43625c3bc6e2217a7e24,82.0,13,15,10,5,10,8,6.0,15.0,-1.5489510403633908,-0.5738081080176526,-0.07090387957612428,-1.4966543672700436,-2.692287304643192,-0.9573909376135373,-1.7462335551313182,-2.053703023282423,0.005365542870051119,False,
6655fd511b6c8d1fd05de12d,156.0,20,18,20,20,20,19,19.0,20.0,1.7658251287910451,1.5739875185206433,0.8096765603209055,1.380090172914513,1.5756125538016157,1.6867662430264325,1.4372787591093763,1.2156301928526048,1.4808898321341535,False,
66ace0fa42d9a6710036025c,127.0,15,14,16,17,16,17,17.0,15.0,0.4667912246629555,0.03984778527900344,-0.3644306928751342,0.2293923568406904,0.7220325821126542,0.6291033707704446,0.858458338338341,0.7126558519087542,0.005365542870051119,False,
67704d25c22e3bfcf98ab4fc,120.0,10,18,15,13,17,17,15.0,15.0,0.15323131676996826,-1.4942919479626364,0.8096765603209055,-0.05828209717776525,-0.4160740468059612,0.8935190888344416,0.858458338338341,0.20968151096490387,0.005365542870051119,False,
67719f52af5175c7f6b1c990,146.0,16,18,18,20,18,19,20.0,17.0,1.317882403229635,0.3466757319273314,0.8096765603209055,0.8047412648776018,1.5756125538016157,1.1579348068984385,1.4372787591093763,1.4671173633245298,0.595575258575692,False,
667998e5c55fe7def1eb7496,94.0,16,11,14,9,11,12,11.0,10.0,-1.0114197696896985,0.3466757319273314,-1.245011132772164,-0.34595655119622093,-1.5541806757245766,-0.6929752195495403,-0.5885927135892475,-0.796267170922797,-1.4701587463940513,False,
67147a6a2c208253099ab82b,86.0,11,10,12,9,10,12,10.0,12.0,-1.3697739501388266,-1.1874640013143085,-1.538537946071174,-0.9213054592331322,-1.5541806757245766,-0.9573909376135373,-0.5885927135892475,-1.0477543413947221,-0.8799490306884102,False,
651d64f5eb4ac4993ecc5abd,105.0,18,11,17,13,12,12,11.0,11.0,-0.5186827715721471,0.9603316252239874,-1.245011132772164,0.5170668108591461,-0.4160740468059612,-0.42855950148554334,-0.5885927135892475,-0.796267170922797,-1.1750538885412307,False,
678dbad423480901e47ad481,116.0,14,18,14,14,19,13,9.0,15.0,-0.025945773454595835,-0.26698016136932456,0.8096765603209055,-0.34595655119622093,-0.13154738957630735,1.4223505249624355,-0.29918250320372974,-1.2992415118666474,0.005365542870051119,False,
64013a8e233aaa42388c821f,107.0,11,14,20,14,9,12,12.0,15.0,-0.42909422645986506,-1.1874640013143085,-0.3644306928751342,1.380090172914513,-0.13154738957630735,-1.2218066556775342,-0.5885927135892475,-0.5447800004508717,0.005365542870051119,False,
6636a7456e7f277f59dda9bd,130.0,17,20,15,18,13,15,15.0,17.0,0.6011740423313785,0.6535036785756594,1.3967301869189255,-0.05828209717776525,1.0065592393423082,-0.1641437834215463,0.2796379175673056,0.20968151096490387,0.595575258575692,False,
669adbdb7e97d6e53cb2d924,86.0,12,8,17,10,10,7,12.0,10.0,-1.3697739501388266,-0.8806360546659805,-2.125591572669194,0.5170668108591461,-1.2696540184949228,-0.9573909376135373,-2.035643765516836,-0.5447800004508717,-1.4701587463940513,False,
63d7fb6ee49281f6c41d6630,159.0,19,20,20,20,20,20,20.0,20.0,1.9002079464594683,1.2671595718723154,1.3967301869189255,1.380090172914513,1.5756125538016157,1.6867662430264325,1.726688969494894,1.4671173633245298,1.4808898321341535,False,
674e978e575eccb8dd86167b,96.0,12,13,7,13,14,15,10.0,12.0,-0.9218312245774164,-0.8806360546659805,-0.6579575061741442,-2.3596777293254103,-0.4160740468059612,0.10027193464245067,0.2796379175673056,-1.0477543413947221,-0.8799490306884102,False,
5e7987df47422a5443426cd7,117.0,16,17,20,11,13,12,15.0,13.0,0.01884849910154519,0.3466757319273314,0.5161497470218955,1.380090172914513,-0.9851273612652689,-0.1641437834215463,-0.5885927135892475,0.20968151096490387,-0.5848441728355898,False,
6647e8618c77f7b938865d25,136.0,19,16,19,16,15,15,19.0,17.0,0.8699396776682247,1.2671595718723154,0.22262293372288566,1.0924157188960575,0.4375059248830004,0.36468765270644765,0.2796379175673056,1.2156301928526048,0.595575258575692,False,
61008f090e777a2b47f1ad76,150.0,18,20,20,20,17,17,18.0,20.0,1.497059493454199,0.9603316252239874,1.3967301869189255,1.380090172914513,1.5756125538016157,0.8935190888344416,0.858458338338341,0.9641430223806795,1.4808898321341535,False,
61140d2c5d85c524932a2c59,91.0,18,10,19,7,8,11,8.0,10.0,-1.1458025873581215,0.9603316252239874,-1.538537946071174,1.0924157188960575,-2.123233990183884,-1.4862223737415312,-0.8780029239747651,-1.5507286823385726,-1.4701587463940513,False,
663a80393a72dac091c817b5,99.0,15,14,11,14,10,12,10.0,13.0,-0.7874484069089933,0.03984778527900344,-0.3644306928751342,-1.208979913251588,-0.13154738957630735,-0.9573909376135373,-0.5885927135892475,-1.0477543413947221,-0.5848441728355898,False,
6643bef326f3a4026c0ab2b6,127.0,15,18,17,18,14,11,17.0,17.0,0.4667912246629555,0.03984778527900344,0.8096765603209055,0.5170668108591461,1.0065592393423082,0.10027193464245067,-0.8780029239747651,0.7126558519087542,0.595575258575692,False,
5ec0260375bf15077a00e645,91.0,12,11,13,11,9,9,13.0,13.0,-1.1458025873581215,-0.8806360546659805,-1.245011132772164,-0.6336310052146765,-0.9851273612652689,-1.2218066556775342,-1.4568233447458006,-0.29329282997894657,-0.5848441728355898,False,
671d2abf2ba7384f9b45678a,120.0,14,20,13,15,17,11,20.0,10.0,0.15323131676996826,-0.26698016136932456,1.3967301869189255,-0.6336310052146765,0.15297926765334652,0.8935190888344416,-0.8780029239747651,1.4671173633245298,-1.4701587463940513,False,
675aaec58dfc729c338a52eb,116.0,13,16,14,14,14,15,16.0,14.0,-0.025945773454595835,-0.5738081080176526,0.22262293372288566,-0.34595655119622093,-0.13154738957630735,0.10027193464245067,0.2796379175673056,0.46116868143682904,-0.28973931498276934,False,
668ddafedbce64d6094e759e,58.0,7,11,6,9,6,7,6.0,6.0,-2.6240135817107753,-2.4147757879076206,-1.245011132772164,-2.647352183343866,-1.5541806757245766,-2.015053809869525,-2.035643765516836,-2.053703023282423,-2.650578177805333,False,
673d1231929c7a0a6138a5c1,108.0,15,16,16,16,10,10,11.0,14.0,-0.38429995390372407,0.03984778527900344,0.22262293372288566,0.2293923568406904,0.4375059248830004,-0.9573909376135373,-1.1674131343602827,-0.796267170922797,-0.28973931498276934,False,
66972752027327f711a5e612,140.0,15,18,19,19,15,18,20.0,16.0,1.0491167678927888,0.03984778527900344,0.8096765603209055,1.0924157188960575,1.291085896571962,0.36468765270644765,1.1478685487238587,1.4671173633245298,0.30047040072287157,False,
5d27851db6eb920018a5fb27,111.0,14,13,14,12,13,18,15.0,12.0,-0.24991713623530096,-0.26698016136932456,-0.6579575061741442,-0.34595655119622093,-0.700600704035615,-0.1641437834215463,1.1478685487238587,0.20968151096490387,-0.8799490306884102,False,
6786d6d81286c8386e009009,147.0,20,18,19,20,18,16,16.0,20.0,1.362676675785776,1.5739875185206433,0.8096765603209055,1.0924157188960575,1.5756125538016157,1.1579348068984385,0.5690481279528233,0.46116868143682904,1.4808898321341535,False,
672ff021dad78d519a50f64a,87.0,16,12,9,10,11,12,8.0,9.0,-1.3249796775826856,0.3466757319273314,-0.951484319473154,-1.7843288212884991,-1.2696540184949228,-0.6929752195495403,-0.5885927135892475,-1.5507286823385726,-1.7652636042468717,False,
66370a20a4b5b1a460904760,112.0,15,13,14,15,11,14,12.0,18.0,-0.20512286367915994,0.03984778527900344,-0.6579575061741442,-0.34595655119622093,0.15297926765334652,-0.6929752195495403,-0.009772292818212064,-0.5447800004508717,0.8906801164285125,False,
6705779b28e9a54f7b3b3535,140.0,18,20,14,16,19,17,18.0,18.0,1.0491167678927888,0.9603316252239874,1.3967301869189255,-0.34595655119622093,0.4375059248830004,1.4223505249624355,0.858458338338341,0.9641430223806795,0.8906801164285125,False,
6535d3f1b4ff80adff474548,99.0,18,13,17,4,9,12,16.0,10.0,-0.7874484069089933,0.9603316252239874,-0.6579575061741442,0.5170668108591461,-2.9768139618728457,-1.2218066556775342,-0.5885927135892475,0.46116868143682904,-1.4701587463940513,False,
6761934aa62aae0c93863233,131.0,18,18,15,16,14,15,17.0,18.0,0.6459683148875196,0.9603316252239874,0.8096765603209055,-0.05828209717776525,0.4375059248830004,0.10027193464245067,0.2796379175673056,0.7126558519087542,0.8906801164285125,False,
5eddaa6d115bb4ac7e59f153,120.0,16,16,17,13,13,14,16.0,15.0,0.15323131676996826,0.3466757319273314,0.22262293372288566,0.5170668108591461,-0.4160740468059612,-0.1641437834215463,-0.009772292818212064,0.46116868143682904,0.005365542870051119,False,
62861bcc5f0edf6340c914df,113.0,15,13,14,13,13,13,16.0,16.0,-0.16032859112301892,0.03984778527900344,-0.6579575061741442,-0.34595655119622093,-0.4160740468059612,-0.1641437834215463,-0.29918250320372974,0.46116868143682904,0.30047040072287157,False,
63d5decffe6025fec6a381b0,125.0,14,16,16,14,14,17,20.0,14.0,0.3772026795506734,-0.26698016136932456,0.22262293372288566,0.2293923568406904,-0.13154738957630735,0.10027193464245067,0.858458338338341,1.4671173633245298,-0.28973931498276934,False,
66e2a683a6aed2b156557f9d,113.0,16,15,17,10,13,11,14.0,17.0,-0.16032859112301892,0.3466757319273314,-0.07090387957612428,0.5170668108591461,-1.2696540184949228,-0.1641437834215463,-0.8780029239747651,-0.04180565950702135,0.595575258575692,False,
60641cdc8536a607a60e0612,119.0,15,17,13,18,16,17,12.0,11.0,0.10843704421382724,0.03984778527900344,0.5161497470218955,-0.6336310052146765,1.0065592393423082,0.6291033707704446,0.858458338338341,-0.5447800004508717,-1.1750538885412307,False,
66c4a2414f979ae2a78a8adc,158.0,20,20,20,20,20,20,20.0,18.0,1.8554136739033273,1.5739875185206433,1.3967301869189255,1.380090172914513,1.5756125538016157,1.6867662430264325,1.726688969494894,1.4671173633245298,0.8906801164285125,False,
6757688470f9e929a8ea7d90,137.0,19,11,20,15,19,15,18.0,20.0,0.9147339502243658,1.2671595718723154,-1.245011132772164,1.380090172914513,0.15297926765334652,1.4223505249624355,0.2796379175673056,0.9641430223806795,1.4808898321341535,False,
66ae394dd6f0020399d3b887,127.0,19,16,14,16,17,14,15.0,16.0,0.4667912246629555,1.2671595718723154,0.22262293372288566,-0.34595655119622093,0.4375059248830004,0.8935190888344416,-0.009772292818212064,0.20968151096490387,0.30047040072287157,False,
610b06f1534fdc7ce455d168,145.0,17,20,17,19,18,19,16.0,19.0,1.273088130673494,0.6535036785756594,1.3967301869189255,0.5170668108591461,1.291085896571962,1.1579348068984385,1.4372787591093763,0.46116868143682904,1.185784974281333,False,
653d3b418bce22526d2639b4,96.0,10,9,19,11,11,13,10.0,13.0,-0.9218312245774164,-1.4942919479626364,-1.8320647593701838,1.0924157188960575,-0.9851273612652689,-0.6929752195495403,-0.29918250320372974,-1.0477543413947221,-0.5848441728355898,False,
678c417ed431a331d3f547ec,135.0,18,17,18,17,15,16,20.0,14.0,0.8251454051120837,0.9603316252239874,0.5161497470218955,0.8047412648776018,0.7220325821126542,0.36468765270644765,0.5690481279528233,1.4671173633245298,-0.28973931498276934,False,
666640831e2f8d963f8c528f,121.0,16,12,18,13,13,13,19.0,17.0,0.1980255893261093,0.3466757319273314,-0.951484319473154,0.8047412648776018,-0.4160740468059612,-0.1641437834215463,-0.29918250320372974,1.2156301928526048,0.595575258575692,False,
5f1273be29b0711c3cff250f,99.0,14,14,11,13,14,11,10.0,12.0,-0.7874484069089933,-0.26698016136932456,-0.3644306928751342,-1.208979913251588,-0.4160740468059612,0.10027193464245067,-0.8780029239747651,-1.0477543413947221,-0.8799490306884102,False,
6110b58d7063061e373e2fbc,93.0,12,11,15,11,12,10,12.0,10.0,-1.0562140422458395,-0.8806360546659805,-1.245011132772164,-0.05828209717776525,-0.9851273612652689,-0.42855950148554334,-1.1674131343602827,-0.5447800004508717,-1.4701587463940513,False,
5e80b109ca1800791e1ca40c,93.0,15,13,11,10,9,10,13.0,12.0,-1.0562140422458395,0.03984778527900344,-0.6579575061741442,-1.208979913251588,-1.2696540184949228,-1.2218066556775342,-1.1674131343602827,-0.29329282997894657,-0.8799490306884102,False,
6783e8710446ee858344b1b2,111.0,15,17,18,14,10,10,15.0,12.0,-0.24991713623530096,0.03984778527900344,0.5161497470218955,0.8047412648776018,-0.13154738957630735,-0.9573909376135373,-1.1674131343602827,0.20968151096490387,-0.8799490306884102,False,
6699c7aea5e77f24097879b7,97.0,12,14,15,13,10,11,12.0,10.0,-0.8770369520212753,-0.8806360546659805,-0.3644306928751342,-0.05828209717776525,-0.4160740468059612,-0.9573909376135373,-0.8780029239747651,-0.5447800004508717,-1.4701587463940513,False,
5eec6fe1a0f1c4000a8103b2,107.0,11,18,11,12,10,14,16.0,15.0,-0.42909422645986506,-1.1874640013143085,0.8096765603209055,-1.208979913251588,-0.700600704035615,-0.9573909376135373,-0.009772292818212064,0.46116868143682904,0.005365542870051119,False,
